hospital_id,Hospital_Name,Address_Original_First_Line,District,State,latitude,longitude,Telephone,Mobile_Number,specialties,facilities,emergency_services,Emergency_Num,Hospital_Category,Hospital_Care_Type,Total_Num_Beds,number_doctor,Sr_No,Location_Coordinates,Location,Discipline_Systems_of_Medicine,Subdistrict,Pincode,Ambulance_Phone_No,Bloodbank_Phone_No,Foreign_pcare,Tollfree,Helpline,Hospital_Fax,Hospital_Primary_Email_Id,Hospital_Secondary_Email_Id,Website,Specialties,Facilities,Accreditation,Hospital_Regis_Number,Registeration_Number_Scan,Nodal_Person_Info,Nodal_Person_Tele,Nodal_Person_Email_Id,Town,Subtown,Village,Establised_Year,Ayush,Miscellaneous_Facilities,Number_Doctor,Num_Mediconsultant_or_Expert,Number_Private_Wards,Num_Bed_for_Eco_Weaker_Sec,Empanelment_or_Collaboration_with,Emergency_Services,Tariff_Range,State_ID,District_ID
,Southern Nursing Home,86 Monohar Pukur Road,Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31361.0,,86 Monohar Pukur Road Kolkata Kolkata,0,0,700001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Spandan Nursing Home Pvt Ltd,Po Rajarhat Vill Bhatenda Dist 24Pgs (N),Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31362.0,,Po Rajarhat Vill Bhatenda Dist 24Pgs (N),0,0,700001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Vaishnawi Clinic,Kabir Road,Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31363.0,,Kabir Road Kolkata,0,0,700001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Apex Clinic Pvt Ltd,"#844-Araja Ram Mohan Roy Road , Barisha",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31364.0,,"844-Araja Ram Mohan Roy Road, Barisha",0,0,700008,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Dr. M. N. Chatterjee Memorial Eye Hospital,"295/1, Acharya Prafulla Chandra Road",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31365.0,,"295/1, Acharya Prafulla Chandra Road",0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Federation Nursing Home,4 Federation Street,Kolkata,West Bengal,,,23502375,0,,,,0,0,0,0,,31366.0,,4 Federation Street,0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Life-Line Nursing Home,"2 Shyamlal Street ,Raja Rammohan Sarani",Kolkata,West Bengal,,,"2555 5423, 2533 1109",0,,,,0,0,0,0,,31367.0,,"2 Shyamlal Street,Raja Rammohan Sarani,",0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Maple Nursing Home Pvt. Ltd.,"17A, Bipradas Street, Bus Stop-Sukia Street (Near Deaf&Dumb School & Garpar 5 Point)",Kolkata,West Bengal,,,23501682,0,,,,0,0,0,0,,31368.0,,"17A, Bipradas Street, Bus Stop-Sukia Street (Near Deaf&Dumb School & Garpar 5 Point)",0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Sree Krishna Nursing Home,"55 M.G. Road, Amherst Street",Kolkata,West Bengal,,,"033  2414828,2410445",0,,,,0,0,0,0,,31369.0,,"55 M.G. Road, Amherst Street,",0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Svs Marwari Hospital,"118, Raja Ram Mohan Sarani",Kolkata,West Bengal,,,"033    30612200, 22414896,",0,,,,0,0,0,0,,31370.0,,"118, Raja Ram Mohan Sarani,",0,0,700009,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Baranagore Nursing Home,"118, B T Road",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31371.0,,"118, B T Road, Kolkata",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,C I T Medical Centre,"29,Hem Chandra Naskar Road",Kolkata,West Bengal,,,23531289,0,,,,0,0,0,0,,31372.0,,"29,Hem Chandra Naskar Road,",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Department Of Health and Family Welfare,Govt Of Bengal,Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31373.0,,Govt Of Bengal,0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,East Calcutta Clinic and Nursing Home,"Hem Chandra Naskar Rd, Phoolbagan, Beliaghata",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31374.0,,"Hem Chandra Naskar Rd, Phoolbagan, Beliaghata,",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Hp Poddar Memorial Clinic And Nursing Home,"56H, Dr Suresh Ch Banerjee Rd Beliaghata",Kolkata,West Bengal,,,"033    23539586, 23539586,",0,,,,0,0,0,0,,31375.0,,"56H, Dr Suresh Ch Banerjee Rd Beliaghata",0,0,700010,0,0,0,0,0,23706644,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,I D and B G Hospital,"57 Beliaghata Main Road, Beliaghata",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31376.0,,"57 Beliaghata Main Road, Beliaghata",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Poorva Eye Care,"P168,C I T Road,Beliaghata",Kolkata,West Bengal,,,23710135,0,,,,0,0,0,0,,31377.0,,"P168,C I T Road,Beliaghata, Kolkatta",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Srijoni Healing Home,"56, Hem Chandra Naskar Road, Beliaghata",Kolkata,West Bengal,,,033  23720038,0,,,,0,0,0,0,,31378.0,,"56, Hem Chandra Naskar Road, Beliaghata, Kolkata",0,0,700010,0,0,0,0,0,033  23720378,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Vivekananda Eye Care Centre,"51-C/2 G, Chaulpatty Road, Beleghata, Near Joramandir",Kolkata,West Bengal,,,033    23720271,0,,,,0,0,0,0,,31379.0,,"51-C/2 G, Chaulpatty Road, Beleghata, Near Joramandir,",0,0,700010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,The Calcutta Medical Complex,"21, Narikel Danga Main Road. Chanditala Bus Stop",Kolkata,West Bengal,,,"033  2363 3213, 2350 8144",0,,,,0,0,0,0,,31380.0,,"21, Narikel Danga Main Road. Chanditala Bus Stop",0,0,700011,0,0,0,0,0,2363 3213,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Arham Clinics,"# 70, Chittaranjan Avenue",Kolkata,West Bengal,,,033  24751418,0,,,,0,0,0,0,,31381.0,,"70, Chittaranjan Avenue,",0,0,700012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Islamia Hospital,"73, Chittaranjan Avenue",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31382.0,,"73, Chittaranjan Avenue,",0,0,700012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Kalidas Mullick Sebayatan,"47, Ganesh Chandra Avenue",Kolkata,West Bengal,,,22376642,0,,,,0,0,0,0,,31383.0,,"47, Ganesh Chandra Avenue,",0,0,700013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Seba Niketan Nursing Home,"133, Lenin Sarani",Kolkata,West Bengal,,,"33  22176691, 22657783",0,,,,0,0,0,0,,31384.0,,"133, Lenin Sarani",0,0,700013,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Circular Nursing Home,"21/1, Creek Row, Entally",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31385.0,,"21/1, Creek Row, Entally,",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Gamma Spect- Imaging and Diagnostic Center Pvt Ltd,"33, Entally",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31386.0,,"33, Entally, Kolkata,",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Micro Phaco Surgery Centre,"Kalicharan Seth Lane,  Mondal Para Ln, Sinthi",Kolkata,West Bengal,,,22651808,0,,,,0,0,0,0,,31387.0,,"Kalicharan Seth Lane, Kolkata,  Mondal Para Ln, Sinthi,",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Remedy Nursing Home,"91/A, Dr Lalmohan Bhattacharya Road",Kolkata,West Bengal,,,"033    22659486, 22167271,",0,,,,0,0,0,0,,31388.0,,"91/A, Dr Lalmohan Bhattacharya Road Kolkata",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Rit-Tik Nursing Home,"155/A,A J C Bose Road,Sealdah",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31389.0,,"155/A,A J C Bose Road,Sealdah,",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,S. S. M. B. Nursing Home,"172 Acharya Jagadish Chandra Bose Rd, 1St Floor Po Entally",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31390.0,,"172 Acharya Jagadish Chandra Bose Rd, 1St Floor Po Entally,",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Saviour Clinic Pvt Ltd,"#2, Dr Suresh Sarkar Road",Kolkata,West Bengal,,,033    22657130,0,,,,0,0,0,0,,31391.0,,"2, Dr Suresh Sarkar Road Kolkata",0,0,700014,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Merryland Nursing Home,P-46 Cit Road,Kolkata,West Bengal,,,"033    65188666, 22454285,",0,,,,0,0,0,0,,31392.0,,"P-46 Cit Road, Kolkata",0,0,700015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Angel Maternity and Nursing Home,"No.3,Komedan Bagan Lane,Near Jora Girja, Corporation ,Garage On Ajc Bose Road",Kolkata,West Bengal,,,"22493361 /, 22445148",0,,,,0,0,0,0,,31393.0,,"No.3,Komedan Bagan Lane,Near Jora Girja, Corporation,Garage On Ajc Bose Road,",0,0,700016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Life Line Diagnostic Centre And Nursing Home,"4 A, Wood Street",Kolkata,West Bengal,,,"033    39877400, 22476301, 22801344",0,,,,0,0,0,0,,31394.0,,"4 A, Wood Street Kolkata",0,0,700016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Mayflower Nursing Home Pvt. Ltd.,"114A&B, Ripon Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31395.0,,"114A&B, Ripon Street,",0,0,700016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Netaji Subhash Chandra Bose Cancer Reasearch Inst,"No.16A, Park Lane",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31396.0,,"No.16A, Park Lane,",0,0,700016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Ripon Nursing Home,"52, Ripon Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31397.0,,"52, Ripon Street,",0,0,700016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Royd Nursing Home and Healthcare Ltd,"# 5B, Royd Street",Kolkata,West Bengal,,,033  22271666/67,0,,,,0,0,0,0,,31398.0,,"5B, Royd Street,",0,0,700016,0,0,0,0,0,033  22271669,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Sanjeevani Health Care Services,"4A, Wood Street",Kolkata,West Bengal,,,"2287  0511/8083,2281  1344/5086",0,,,,0,0,0,0,,31399.0,,"4A, Wood Street",0,0,700016,0,0,0,0,0,033  2287 7075,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Belle Vue Clinic,"9, Dr U N Brahmachari Street",Kolkata,West Bengal,,,033    22872321,0,,,,0,0,0,0,,31400.0,,"9, Dr U N Brahmachari Street Kolkata Kolkata",0,0,700017,0,0,0,0,0,22876925,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Bhagirathi Neotia Woman And Child Care Centre,"2,Rawdon Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31401.0,,"2,Rawdon Street, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Calcutta Pay Clinic and Hospital Pvt Ltd,"215, Park Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31402.0,,"215, Park Street",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Dilkusha Nursing Home,94A Dilkusha Street Dilkusha Street,Kolkata,West Bengal,,,"033    22404318, 22803639,",0,,,,0,0,0,0,,31403.0,,94A Dilkusha Street Dilkusha Street Kolkata,0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,East End Nursing Home Pvt. Ltd.,"14, Circus Avenue",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31404.0,,"14, Circus Avenue, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Ekta General Hospital Cricitical Care Centre,"New Town, Lokenathpark Jhowtala",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31405.0,,"New Town, Lokenathpark Jhowtala",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Eye Care And Research Centre,"Biplabi Niketan , 12A, Dr.Biresh Guha Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31406.0,,"Biplabi Niketan, 12A, Dr.Biresh Guha Street,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Farsight Eye Research Centre,32-A Lower Range,Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31407.0,,"32-A Lower Range, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,"Gamma Centauri Health Care P Ltd.,","3 - B, Albert Rd",Kolkata,West Bengal,,,"033  30281600 , 1601 , 1603",0,,,,0,0,0,0,,31408.0,,"3 - B, Albert Rd, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Good Samaritan Hospital,"6, Dr, Biresh Guha Street, Near Park Circus, 4 No Bridge",Kolkata,West Bengal,,,22810200,0,,,,0,0,0,0,,31409.0,,"6, Dr, Biresh Guha Street, Near Park Circus, 4 No Bridge,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Harvard Medicare And Research Institute (P) Ltd.,"42,Sk Mujibur Rahman Sarani,Circus Avenue",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31410.0,,"42,Sk Mujibur Rahman Sarani,Circus Avenue,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Institute Of Child Health Trust,"11, Dr. Biresh Guha Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31411.0,,"11, Dr. Biresh Guha Street",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Institute Of Neuro Sciences Kolkata,"185/1, Acharya Jagadish Chandra Bose Rd, Beniapukur",Kolkata,West Bengal,,,33  22867094,0,,,,0,0,0,0,,31412.0,,"185/1, Acharya Jagadish Chandra Bose Rd, Beniapukur,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Islamia Medical Institute,"94, Park Street, Park Circus, Park Circus",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31413.0,,"94, Park Street, Park Circus, Park Circus, Kolkata,",0,0,700017,0,0,0,0,0,033  22892475,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Kimber Maternity and Nursing Home,"14/1, Kimber Street, Park Circus, Park Circus",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31414.0,,"14/1, Kimber Street, Park Circus, Park Circus, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Mb Nursing Home,#55 B/1 Dilkhusa St,Kolkata,West Bengal,,,"033    22873663, 22873090, 22871222",0,,,,0,0,0,0,,31415.0,,"55 B/1 Dilkhusa St, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Mission Of Mercy Hospital And Research Centre,125/1 Park Street,Kolkata,West Bengal,,,"033    22294826, 22294876, 22294886",0,,,,0,0,0,0,,31416.0,,125/1 Park Street Kolkata Kolkata 700017,0,0,700017,0,0,0,0,0,22495227,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Mp Birla Eye Clinic,8Th Floor Maruti Building 12 U N Brahmachari Street,Kolkata,West Bengal,,,"033    22817780, 22817781,",0,,,,0,0,0,0,,31417.0,,8Th Floor Maruti Building 12 U N Brahmachari Street Kolkata,0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Neotia Diagnostics Centre,"2, Roudon St, Park Street",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31418.0,,"2, Roudon St, Park Street, Kolkata,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,New Union Nursing Home Pvt. Ltd.,"6, Robinson Street",Kolkata,West Bengal,,,033  22873535  36,0,,,,0,0,0,0,,31419.0,,"6, Robinson Street, Kolkata,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Park Clinic,"4 Gorky Terrace, Park Medical Research Society",Kolkata,West Bengal,,,033  22801986  1987,0,,,,0,0,0,0,,31420.0,,"4 Gorky Terrace, Park Medical Research Society, Kolkata,",0,0,700017,0,0,0,0,0,033  22801807,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Sana Nursing Home,"5/1A, Nurulla Doctor Lane, Behind Bangladesh High Commissioner Office",Kolkata,West Bengal,,,"033    30026782, 30026783, 30024786",0,,,,0,0,0,0,,31421.0,,"5/1A, Nurulla Doctor Lane, Behind Bangladesh High Commissioner Office,",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Stallard Eye Clinic,"3 B , Congress Exhibition Road, Circus Avenue",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31422.0,,"3 B, Congress Exhibition Road, Circus Avenue",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,T R A General Hospital - Kolkata,"7, Dr Biresh Guha Street, Park Circus 4 No. Bridge",Kolkata,West Bengal,,,22895346/40116800,0,,,,0,0,0,0,,31423.0,,"7, Dr Biresh Guha Street, Park Circus 4 No. Bridge, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,The Apollo Clinic,"39, Shakespeare Sarani, Theatre Road",Kolkata,West Bengal,,,0,0,,,,0,0,0,0,,31424.0,,"39, Shakespeare Sarani, Theatre Road, Kolkata",0,0,700017,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,A Hamid S Clinic Maternity and Nursing Home,"T-415, Dr. A.K.Road",Kolkata,West Bengal,,,24693185,0,,,,0,0,0,0,,31425.0,,"T-415, Dr. A.K.Road, Kolkata",0,0,700018,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Unipon Hospital and Medical Sciences Pvt.Ltd -Kolkata,V-122/A/2 S.A.Farooquie Road Opp: Bartala Post Office,Kolkata,West Bengal,,,30216666,0,,,,0,0,0,0,,31426.0,,V-122/A/2 S.A.Farooquie Road Opp: Bartala Post Office,0,0,700018,0,0,0,0,0,30216667,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
,Acharya Srimat Yogesh Brahmachari Charitable Eye Clinice,"11A, Station Road, Ballygunge",Kolkata,West Bengal,,,24610315,0,,,,0,0,0,0,,31427.0,,"11A, Station Road, Ballygunge, Kolkata.",0,0,700019,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,342.0
